feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
GO.0008242.omega.peptidase.activity	case	Community_acquired_pneumonia	-0.00168385076839143	0.000174343944348164	86	69	1.05849234712851e-14	2.24107256633578e-11
GO.0039648.modulation.by.virus.of.host.protein.ubiquitination	case	Community_acquired_pneumonia	-0.000827473344432473	8.60398051077553e-05	86	28	1.27076272660776e-14	2.59084987312237e-11
GO.1903313.positive.regulation.of.mRNA.metabolic.process	case	Control_Healthy	-0.000833271331118	8.8056649632032e-05	86	27	2.14790406937657e-14	3.58296433972853e-11
GO.0061014.positive.regulation.of.mRNA.catabolic.process	case	Control_Healthy	-0.000833756591714147	8.80648078676367e-05	86	26	2.10703812272009e-14	3.58296433972853e-11
GO.0039595.induction.by.virus.of.catabolism.of.host.mRNA	case	Control_Healthy	-0.000835335132416505	8.8066735200694e-05	86	26	1.95345656701933e-14	3.58296433972853e-11
GO.0039579.suppression.by.virus.of.host.ISG15.activity	case	Control_Healthy	-0.000835334592747473	8.81125418419373e-05	86	28	1.99595682769142e-14	3.58296433972853e-11
GO.0039644.suppression.by.virus.of.host.NF.kappaB.transcription.factor.activity	case	Control_Healthy	-0.000834364170769944	8.79435879364278e-05	86	26	1.93228250344228e-14	3.58296433972853e-11
GO.0000175.3.5.exoribonuclease.activity	case	Control_Healthy	-0.000764022047659931	8.06991483833653e-05	86	23	2.11529581177842e-14	3.58296433972853e-11
GO.0061013.regulation.of.mRNA.catabolic.process	case	Control_Healthy	-0.000831198594416841	8.81247692897116e-05	86	31	2.44885392238398e-14	3.96483855057039e-11
GO.0039648.modulation.by.virus.of.host.protein.ubiquitination	case	Control_Healthy	-0.000834844346728854	8.85849262359161e-05	86	28	2.54734139615084e-14	4.00645854786604e-11
GO.0004519.endonuclease.activity	case	Community_acquired_pneumonia	-0.00171860919211935	0.000184366607232689	86	85	3.67504635566719e-14	5.6195542162991e-11
GO.1903311.regulation.of.mRNA.metabolic.process	case	Community_acquired_pneumonia	-0.000816966371249192	8.89032184682451e-05	86	44	8.04132463490227e-14	1.19637523919487e-10
GO.0008242.omega.peptidase.activity	case	Control_Healthy	-0.00163202383859049	0.000179463493509972	86	69	1.06515039443793e-13	1.54301049771103e-10
GO.0101005.ubiquitinyl.hydrolase.activity	case	Community_acquired_pneumonia	-0.000793516460987452	8.75171471713022e-05	86	68	1.36283053046514e-13	1.92361782156526e-10
GO.0036459.thiol.dependent.ubiquitin.specific.protease.activity	case	Community_acquired_pneumonia	-0.000792950941076215	8.82286879233306e-05	86	63	1.91210744086799e-13	2.63144226012253e-10
GO.0019082.viral.protein.processing	case	Control_Healthy	-0.000889779851307001	0.000100569667339465	86	34	3.13428965734232e-13	4.20820431847268e-10
GO.1903311.regulation.of.mRNA.metabolic.process	case	Control_Healthy	-0.000804432449598154	9.14925188190877e-05	86	44	3.9721285400467e-13	5.20613647315455e-10
GO.0031396.regulation.of.protein.ubiquitination	case	Control_Healthy	-0.000821852106214004	9.409297036222e-05	86	46	4.88440514589869e-13	6.19828397352522e-10
GO.0042802.identical.protein.binding	case	Community_acquired_pneumonia	-0.000795661168660569	9.06547699139922e-05	86	72	4.95430342310547e-13	6.19828397352522e-10
GO.1903320.regulation.of.protein.modification.by.small.protein.conjugation.or.removal	case	Control_Healthy	-0.000821052859839583	9.42343104456319e-05	86	46	5.36371331152921e-13	6.41873239941435e-10
GO.0031396.regulation.of.protein.ubiquitination	case	Community_acquired_pneumonia	-0.000800666131874719	9.15567677132788e-05	86	46	5.31965551258921e-13	6.41873239941435e-10
GO.0060761.negative.regulation.of.response.to.cytokine.stimulus	case	Community_acquired_pneumonia	-0.000833163661382417	9.59656416176371e-05	86	32	7.36363593028185e-13	6.98885225327854e-10
GO.0002832.negative.regulation.of.response.to.biotic.stimulus	case	Community_acquired_pneumonia	-0.000832356417770514	9.57348745731173e-05	86	33	6.97279373698334e-13	6.98885225327854e-10
GO.0046813.receptor.mediated.virion.attachment.to.host.cell	case	Control_Healthy	-0.000162285856763676	2.24472020703239e-05	86	21	6.99376331073153e-13	6.98885225327854e-10
GO.0045824.negative.regulation.of.innate.immune.response	case	Community_acquired_pneumonia	-0.000833023886588682	9.57792866914843e-05	86	31	6.88766729825091e-13	6.98885225327854e-10
GO.0060338.regulation.of.type.I.interferon.mediated.signaling.pathway	case	Community_acquired_pneumonia	-0.000833172251903172	9.59386498891501e-05	86	31	7.28349057884353e-13	6.98885225327854e-10
GO.0001960.negative.regulation.of.cytokine.mediated.signaling.pathway	case	Community_acquired_pneumonia	-0.000833221977975734	9.59671423637373e-05	86	32	7.348744522048e-13	6.98885225327854e-10
GO.0060339.negative.regulation.of.type.I.interferon.mediated.signaling.pathway	case	Community_acquired_pneumonia	-0.000834285313141806	9.5962177409151e-05	86	31	6.99261556544745e-13	6.98885225327854e-10
GO.0075112.modulation.by.symbiont.of.host.transmembrane.receptor.mediated.signal.transduction	case	Community_acquired_pneumonia	-0.000834672669508812	9.59736747546751e-05	86	31	6.90288021376329e-13	6.98885225327854e-10
GO.1903320.regulation.of.protein.modification.by.small.protein.conjugation.or.removal	case	Community_acquired_pneumonia	-0.000799440751208786	9.16980168885922e-05	86	46	5.97285195405742e-13	6.98885225327854e-10
GO.0075114.suppression.by.symbiont.of.host.transmembrane.receptor.mediated.signal.transduction	case	Community_acquired_pneumonia	-0.000834672669508812	9.59736747546751e-05	86	31	6.90288021376329e-13	6.98885225327854e-10
GO.0039502.suppression.by.virus.of.host.type.I.interferon.mediated.signaling.pathway	case	Community_acquired_pneumonia	-0.000834672669508812	9.59736747546751e-05	86	31	6.90288021376329e-13	6.98885225327854e-10
GO.0008408.3.5.exonuclease.activity	case	Control_Healthy	-0.000758207123710354	8.76041859330891e-05	86	34	7.25106186147542e-13	6.98885225327854e-10
GO.0001959.regulation.of.cytokine.mediated.signaling.pathway	case	Community_acquired_pneumonia	-0.00082904329547383	9.59197302294878e-05	86	37	8.70248039872464e-13	8.11956171167787e-10
GO.0060759.regulation.of.response.to.cytokine.stimulus	case	Community_acquired_pneumonia	-0.000828662951786258	9.59231128828923e-05	86	37	8.86448833786231e-13	8.13287256704407e-10
GO.0032102.negative.regulation.of.response.to.external.stimulus	case	Community_acquired_pneumonia	-0.000825730749115022	9.56444741861863e-05	86	37	9.07097331860948e-13	8.18588424988221e-10
GO.0042802.identical.protein.binding	case	Control_Healthy	-0.000797738660610281	9.33302716442861e-05	86	72	1.18914924044562e-12	1.05359698669825e-09
GO.0008408.3.5.exonuclease.activity	case	Community_acquired_pneumonia	-0.000729765861073455	8.51886838312861e-05	86	34	1.2057951271979e-12	1.05359698669825e-09
GO.0005488.binding	case	Control_Healthy	0.0100278215607716	0.00117239749495859	86	86	1.41135040401397e-12	1.21393776625251e-09
GO.0090501.RNA.phosphodiester.bond.hydrolysis	case	Community_acquired_pneumonia	-0.00150537028735011	0.000178663031464456	86	83	1.58078918884138e-12	1.33875820411292e-09
GO.0051254.positive.regulation.of.RNA.metabolic.process	case	Community_acquired_pneumonia	-0.00076080860979302	9.08604054745686e-05	86	74	2.66882924022089e-12	2.22596533357091e-09
GO.0050777.negative.regulation.of.immune.response	case	Community_acquired_pneumonia	-0.000819407248141075	9.84115527230499e-05	86	36	3.43664313405872e-12	2.82358703348753e-09
GO.0019082.viral.protein.processing	case	Community_acquired_pneumonia	-0.000811845444401747	9.77725342387083e-05	86	34	3.73895378445276e-12	3.02679305774346e-09
GO.0036459.thiol.dependent.ubiquitin.specific.protease.activity	case	Control_Healthy	-0.000751228834514037	9.07851355420136e-05	86	63	3.80247865171964e-12	3.03360644666468e-09
GO.0101005.ubiquitinyl.hydrolase.activity	case	Control_Healthy	-0.000743914348657117	9.0048723267759e-05	86	68	4.04388110365635e-12	3.18010809991535e-09
GO.0045088.regulation.of.innate.immune.response	case	Community_acquired_pneumonia	-0.000803955447793951	9.8450356881744e-05	86	52	6.84009217195401e-12	5.2723417501504e-09
GO.0045935.positive.regulation.of.nucleobase.containing.compound.metabolic.process	case	Community_acquired_pneumonia	-0.000755036669703378	9.25950299226177e-05	86	75	6.8959563655506e-12	5.2723417501504e-09
GO.0031331.positive.regulation.of.cellular.catabolic.process	case	Control_Healthy	-0.00171361936799926	0.000211314622687963	86	48	7.84846383694576e-12	5.91838681227658e-09
GO.0009896.positive.regulation.of.catabolic.process	case	Control_Healthy	-0.00171247446683631	0.000211364379043858	86	48	8.09904351145073e-12	6.02481280024783e-09
GO.0046813.receptor.mediated.virion.attachment.to.host.cell	case	Community_acquired_pneumonia	-0.000149331291655677	2.17978183858658e-05	86	21	1.05925497129349e-11	7.77464902130187e-09
GO.0009968.negative.regulation.of.signal.transduction	case	Community_acquired_pneumonia	-0.000795026955712524	9.87819111773764e-05	86	65	1.12841636128011e-11	8.17329787575627e-09
GO.0023057.negative.regulation.of.signaling	case	Community_acquired_pneumonia	-0.000793136809589916	9.89490261055597e-05	86	66	1.29866601399967e-11	9.16525214598123e-09
GO.0010648.negative.regulation.of.cell.communication	case	Community_acquired_pneumonia	-0.000793164699928463	9.89482731590145e-05	86	66	1.29676887884874e-11	9.16525214598123e-09
GO.0004519.endonuclease.activity	case	Control_Healthy	-0.00148937674529704	0.000187726466311665	86	85	1.65672883520485e-11	1.1544254293716e-08
GO.0031329.regulation.of.cellular.catabolic.process	case	Control_Healthy	-0.00170089676013186	0.000215965963641403	86	56	2.15979449022809e-11	1.48615458872595e-08
GO.0002683.negative.regulation.of.immune.system.process	case	Community_acquired_pneumonia	-0.000801207022156154	0.000101707366641529	86	45	2.39974905417466e-11	1.57705309773902e-08
GO.0009894.regulation.of.catabolic.process	case	Control_Healthy	-0.00169330386430973	0.000215966638935416	86	61	2.51553986021988e-11	1.57705309773902e-08
GO.0060761.negative.regulation.of.response.to.cytokine.stimulus	case	Control_Healthy	-0.000774133285365856	9.87087322359101e-05	86	32	2.53841873767297e-11	1.57705309773902e-08
GO.0060338.regulation.of.type.I.interferon.mediated.signaling.pathway	case	Control_Healthy	-0.000773819104281539	9.86813880224736e-05	86	31	2.54973342716853e-11	1.57705309773902e-08
GO.0001960.negative.regulation.of.cytokine.mediated.signaling.pathway	case	Control_Healthy	-0.000774175145588892	9.87102907525379e-05	86	32	2.53513868783391e-11	1.57705309773902e-08
GO.0060339.negative.regulation.of.type.I.interferon.mediated.signaling.pathway	case	Control_Healthy	-0.000774947026388524	9.8705758051796e-05	86	31	2.44691305227409e-11	1.57705309773902e-08
GO.0075112.modulation.by.symbiont.of.host.transmembrane.receptor.mediated.signal.transduction	case	Control_Healthy	-0.000775387332630863	9.87175008199915e-05	86	31	2.40970020293428e-11	1.57705309773902e-08
GO.0075114.suppression.by.symbiont.of.host.transmembrane.receptor.mediated.signal.transduction	case	Control_Healthy	-0.000775387332630863	9.87175008199915e-05	86	31	2.40970020293428e-11	1.57705309773902e-08
GO.0039502.suppression.by.virus.of.host.type.I.interferon.mediated.signaling.pathway	case	Control_Healthy	-0.000775387332630863	9.87175008199915e-05	86	31	2.40970020293428e-11	1.57705309773902e-08
GO.0045824.negative.regulation.of.innate.immune.response	case	Control_Healthy	-0.000768601928169785	9.85189630342861e-05	86	31	3.03486216743786e-11	1.85625658436799e-08
GO.0060759.regulation.of.response.to.cytokine.stimulus	case	Control_Healthy	-0.00076920528337097	9.86636918909584e-05	86	37	3.10389217477446e-11	1.85720713518461e-08
GO.0001959.regulation.of.cytokine.mediated.signaling.pathway	case	Control_Healthy	-0.000769353205260089	9.86603576257951e-05	86	37	3.08027500999815e-11	1.85720713518461e-08
GO.0002832.negative.regulation.of.response.to.biotic.stimulus	case	Control_Healthy	-0.000766461786043642	9.84730293209942e-05	86	33	3.28232892346314e-11	1.94285637181504e-08
GO.0032102.negative.regulation.of.response.to.external.stimulus	case	Control_Healthy	-0.000760793105842616	9.83780853887647e-05	86	37	4.07791698866762e-11	2.38809759991676e-08
GO.0051254.positive.regulation.of.RNA.metabolic.process	case	Control_Healthy	-0.000710348110201469	9.34009883058701e-05	86	74	6.84160180145812e-11	3.96438416807018e-08
GO.0000377.RNA.splicing..via.transesterification.reactions.with.bulged.adenosine.as.nucleophile	case	Control_Healthy	0.000371250526945141	4.86177414309808e-05	86	56	7.30027075274179e-11	4.18609692080135e-08
GO.0000375.RNA.splicing..via.transesterification.reactions	case	Control_Healthy	0.000372595579218361	4.88396508103486e-05	86	56	7.54829105329010e-11	4.23998291736238e-08
GO.0000398.mRNA.splicing..via.spliceosome	case	Control_Healthy	0.000370884140990444	4.86097736703954e-05	86	56	7.49879826418714e-11	4.23998291736238e-08
GO.0050777.negative.regulation.of.immune.response	case	Control_Healthy	-0.000758773349277884	0.000101195781902784	86	36	1.13406332148747e-10	6.30585027487296e-08
GO.0015276.ligand.gated.ion.channel.activity	case	Control_Healthy	0.000117399792154847	1.83089722136684e-05	86	48	1.4735165978677e-10	8.11141416794213e-08
GO.0022834.ligand.gated.channel.activity	case	Control_Healthy	0.000117329905646047	1.83083801464119e-05	86	48	1.50853194670385e-10	8.22194718833206e-08
GO.0008380.RNA.splicing	case	Control_Healthy	0.00042457180870281	5.71064276470185e-05	86	59	1.70600844247511e-10	9.20709340601665e-08
GO.0044068.modulation.by.symbiont.of.host.cellular.process	case	Control_Healthy	-0.00611962344943567	0.000829076125605247	86	65	1.86638498525722e-10	9.7088378838977e-08
GO.0019054.modulation.by.virus.of.host.cellular.process	case	Control_Healthy	-0.00611965010942006	0.000829123867738341	86	65	1.86952626016051e-10	9.7088378838977e-08
GO.0039548.suppression.by.virus.of.host.IRF3.activity	case	Control_Healthy	-0.000400615887615205	5.41980592540632e-05	86	26	1.84515066712309e-10	9.7088378838977e-08
GO.0008270.zinc.ion.binding	case	Community_acquired_pneumonia	-0.00107475907434373	0.000145626923115584	86	86	1.83839800002426e-10	9.7088378838977e-08
GO.0045935.positive.regulation.of.nucleobase.containing.compound.metabolic.process	case	Control_Healthy	-0.000700483754177871	9.51509355329336e-05	86	75	1.96668951624919e-10	1.01179742514472e-07
GO.0009405.pathogenesis	case	Community_acquired_pneumonia	-0.000139592672817311	2.19862933986662e-05	86	35	3.1898407305475e-10	1.62587363458499e-07
GO.0034459.3.5.RNA.helicase.activity	case	Control_Healthy	0.000403085270870013	5.57321972946971e-05	86	49	4.10646496117895e-10	2.07387782736678e-07
GO.0045088.regulation.of.innate.immune.response	case	Control_Healthy	-0.000728483544301412	0.000101219613731525	86	52	4.15215333059372e-10	2.07788851402294e-07
GO.0090501.RNA.phosphodiester.bond.hydrolysis	case	Control_Healthy	-0.00129375420429803	0.000182138916165608	86	83	5.454759658442e-10	2.70516765475599e-07
GO.0002683.negative.regulation.of.immune.system.process	case	Control_Healthy	-0.000743714362187648	0.000104543416249106	86	45	5.96431619917221e-10	2.93146141189314e-07
GO.0036211.protein.modification.process	case	Control_Healthy	0.00160671233633525	0.00022611248803164	86	77	6.23081390516709e-10	3.00871792852314e-07
GO.0006464.cellular.protein.modification.process	case	Control_Healthy	0.00160671156846115	0.000226106035741701	86	77	6.22546069191433e-10	3.00871792852314e-07
GO.0009968.negative.regulation.of.signal.transduction	case	Control_Healthy	-0.000712631814058852	0.00010152632297771	86	65	8.86413529152188e-10	4.24306886545823e-07
GO.0052572.response.to.host.immune.response	case	Control_Healthy	-0.00278329090484268	0.000398384219985076	86	53	1.02453624694276e-09	4.54982300758602e-07
GO.0052031.modulation.by.symbiont.of.host.defense.response	case	Control_Healthy	-0.00278330710610171	0.000398217835577548	86	53	1.01180344166662e-09	4.54982300758602e-07
GO.0044414.suppression.of.host.defenses.by.symbiont	case	Control_Healthy	-0.00278362527690683	0.00039835600098549	86	53	1.01874436777948e-09	4.54982300758602e-07
GO.0052553.modulation.by.symbiont.of.host.immune.response	case	Control_Healthy	-0.00278337422123801	0.000398400489895591	86	53	1.02488383400063e-09	4.54982300758602e-07
GO.0052167.modulation.by.symbiont.of.host.innate.immune.response	case	Control_Healthy	-0.00278347417522775	0.000398354638416311	86	53	1.02027262232091e-09	4.54982300758602e-07
GO.0052562.suppression.by.symbiont.of.host.immune.response	case	Control_Healthy	-0.00278360250993202	0.000398212272733017	86	53	1.0080453048575e-09	4.54982300758602e-07
GO.0075528.modulation.by.virus.of.host.immune.response	case	Control_Healthy	-0.00278359132668068	0.00039839959632238	86	53	1.02243545125657e-09	4.54982300758602e-07
GO.0052170.suppression.by.symbiont.of.host.innate.immune.response	case	Control_Healthy	-0.00278362508102719	0.000398358203055022	86	53	1.01890655563195e-09	4.54982300758602e-07
GO.0039503.suppression.by.virus.of.host.innate.immune.response	case	Control_Healthy	-0.00278362527582602	0.000398359796392698	86	53	1.01902739119263e-09	4.54982300758602e-07
GO.0023057.negative.regulation.of.signaling	case	Control_Healthy	-0.000709839960452629	0.000101692605475309	86	66	1.04703345119338e-09	4.57437281121376e-07
GO.0010648.negative.regulation.of.cell.communication	case	Control_Healthy	-0.000709854494767209	0.000101691946410555	86	66	1.04620743945007e-09	4.57437281121376e-07
GO.0031348.negative.regulation.of.defense.response	case	Control_Healthy	-0.00277184801497057	0.000398047726610141	86	59	1.13006922002537e-09	4.86998772026843e-07
GO.0031331.positive.regulation.of.cellular.catabolic.process	case	Community_acquired_pneumonia	-0.00143500329203252	0.000205612014582209	86	48	1.13239069211299e-09	4.86998772026843e-07
GO.0009896.positive.regulation.of.catabolic.process	case	Community_acquired_pneumonia	-0.00143290486096165	0.000205663863168119	86	48	1.19135744527389e-09	5.0838639261579e-07
GO.0050776.regulation.of.immune.response	case	Community_acquired_pneumonia	-0.000747062217527446	0.000107568692465024	86	69	1.30607728857642e-09	5.53053404473498e-07
GO.0019048.modulation.by.virus.of.host.process	case	Control_Healthy	-0.0077612739319397	0.00113652751419436	86	68	1.99607291857031e-09	8.38777267339376e-07
GO.0031347.regulation.of.defense.response	case	Control_Healthy	-0.0027211753205541	0.000399652425466412	86	76	2.18983650828551e-09	9.13228182637125e-07
GO.0002831.regulation.of.response.to.biotic.stimulus	case	Community_acquired_pneumonia	-0.000765136135404486	0.000113031575211986	86	61	2.74508402649701e-09	1.13617583075645e-06
GO.0005230.extracellular.ligand.gated.ion.channel.activity	case	Control_Healthy	9.6883843115558e-05	1.62070747415948e-05	86	44	2.9606693712098e-09	1.21626065333102e-06
GO.0048585.negative.regulation.of.response.to.stimulus	case	Control_Healthy	-0.00269243635256178	0.000400391652634926	86	78	3.13295756629672e-09	1.27750406007038e-06
GO.0080134.regulation.of.response.to.stress	case	Control_Healthy	-0.00269035167688337	0.000400543316362607	86	79	3.23728207395099e-09	1.31033752652099e-06
GO.0065008.regulation.of.biological.quality	case	Control_Healthy	0.000855920860846613	0.000124463845169919	86	72	3.5191505067469e-09	1.41403063573287e-06
GO.0031329.regulation.of.cellular.catabolic.process	case	Community_acquired_pneumonia	-0.00138697372311367	0.000210224371806697	86	56	5.70924710691529e-09	2.27741039667734e-06
GO.0007188.adenylate.cyclase.modulating.G.protein.coupled.receptor.signaling.pathway	case	Control_Healthy	0.000433461787259311	6.82570721044827e-05	86	55	5.94851991992131e-09	2.35578506871819e-06
GO.0030683.mitigation.of.host.immune.response.by.virus	case	Control_Healthy	-0.00358217040969248	0.000545960827649081	86	56	6.25352257166127e-09	2.45888507517721e-06
GO.0009894.regulation.of.catabolic.process	case	Community_acquired_pneumonia	-0.00138108236055484	0.000210231372866725	86	61	6.42972478779899e-09	2.51023751857276e-06
GO.0009405.pathogenesis	case	Control_Healthy	-0.000131980949767777	2.26008242407904e-05	86	35	6.55868848762308e-09	2.54255411173715e-06
GO.0050690.regulation.of.defense.response.to.virus.by.virus	case	Control_Healthy	-0.00358203481096539	0.000547671362166037	86	56	6.82618072501258e-09	2.62605027915986e-06
GO.0052173.response.to.defenses.of.other.organism	case	Control_Healthy	-0.00358173989596811	0.000548135608922701	86	58	7.0050960322862e-09	2.62605027915986e-06
GO.0075136.response.to.host	case	Control_Healthy	-0.00358174007808151	0.000548135559374189	86	58	7.00506754519489e-09	2.62605027915986e-06
GO.0052200.response.to.host.defenses	case	Control_Healthy	-0.00358173989596811	0.000548135608922701	86	58	7.0050960322862e-09	2.62605027915986e-06
GO.0030682.mitigation.of.host.defenses.by.symbiont	case	Control_Healthy	-0.00358221220117918	0.000548271845536035	86	56	7.02708345867894e-09	2.62605027915986e-06
GO.0019049.mitigation.of.host.defenses.by.virus	case	Control_Healthy	-0.00358238646676094	0.000548394064059315	86	56	7.0603008522682e-09	2.62605027915986e-06
GO.0035821.modulation.of.process.of.other.organism	case	Control_Healthy	-0.00777426929650223	0.00119305819899435	86	70	7.52387703124583e-09	2.70702210990863e-06
GO.0051817.modulation.of.process.of.other.organism.involved.in.symbiotic.interaction	case	Control_Healthy	-0.00777429009357262	0.0011930603442408	86	70	7.52370006580995e-09	2.70702210990863e-06
GO.0044003.modulation.by.symbiont.of.host.process	case	Control_Healthy	-0.00777550113477028	0.00119315394126891	86	69	7.50811763528544e-09	2.70702210990863e-06
GO.0007166.cell.surface.receptor.signaling.pathway	case	Control_Healthy	0.00314160616819468	0.000482116756081528	86	72	7.43012472276733e-09	2.70702210990863e-06
GO.0007187.G.protein.coupled.receptor.signaling.pathway..coupled.to.cyclic.nucleotide.second.messenger	case	Control_Healthy	0.000433688916534418	6.82119323860667e-05	86	55	7.46818405305281e-09	2.70702210990863e-06
GO.0042391.regulation.of.membrane.potential	case	Control_Healthy	0.0001340407781406	2.06670963630799e-05	86	53	8.29712731736475e-09	2.96584587380711e-06
GO.0039548.suppression.by.virus.of.host.IRF3.activity	case	Community_acquired_pneumonia	-0.000342707120395154	5.27244572929403e-05	86	26	8.87484442772125e-09	3.15188668423999e-06
GO.0031325.positive.regulation.of.cellular.metabolic.process	case	Control_Healthy	-0.00147016540501385	0.000228238326861171	86	82	1.00754688109862e-08	3.55534876350748e-06
GO.0051707.response.to.other.organism	case	Control_Healthy	-0.00350075908987375	0.000545557257167743	86	81	1.15039132387776e-08	4.03355042017982e-06
GO.0044359.modulation.of.molecular.function.in.other.organism	case	Control_Healthy	-0.001959303702877	0.000305976804803193	86	50	1.22076842325654e-08	4.17396646977801e-06
GO.0052205.modulation.of.molecular.function.in.other.organism.involved.in.symbiotic.interaction	case	Control_Healthy	-0.001959303702877	0.000305976804803193	86	50	1.22076842325654e-08	4.17396646977801e-06
GO.0052055.modulation.by.symbiont.of.host.molecular.function	case	Control_Healthy	-0.00195935654581295	0.00030597640751499	86	50	1.2198354732476e-08	4.17396646977801e-06
GO.0039506.modulation.by.virus.of.host.molecular.function	case	Control_Healthy	-0.00195935654581295	0.00030597640751499	86	50	1.2198354732476e-08	4.17396646977801e-06
GO.0043207.response.to.external.biotic.stimulus	case	Control_Healthy	-0.0034921718368538	0.000545857661482479	86	81	1.24748294469342e-08	4.23897784811624e-06
GO.0009607.response.to.biotic.stimulus	case	Control_Healthy	-0.00349022989199977	0.000545710262417326	86	81	1.25694535105727e-08	4.24492807883438e-06
GO.0006468.protein.phosphorylation	case	Control_Healthy	0.000997440418423449	0.000155470613422776	86	76	1.28687799660467e-08	4.31951585104231e-06
GO.0044362.negative.regulation.of.molecular.function.in.other.organism	case	Control_Healthy	-0.00194592583289431	0.000304882733336771	86	50	1.33283160031419e-08	4.3415054742614e-06
GO.0052204.negative.regulation.of.molecular.function.in.other.organism.involved.in.symbiotic.interaction	case	Control_Healthy	-0.00194592583289431	0.000304882733336771	86	50	1.33283160031419e-08	4.3415054742614e-06
