"V1"	"V2"	"V3"	"V4"	"V5"
"detection of stimulus"	0.00476119350590754	0.00133046224157736	0.00967049355043273	0.00432669110343394	1.09213597817862
"cell growth"	0.000433020141491804	0.00133035797308793	0.0049983906392385	0.00432669110343394	0.0686136399362192
"mechanosensory behavior"	0.0137065414303269	0.00133049248311297	0.029722752219571	0.00432669110343394	0.00594732454884141
"circadian rhythm"	0.00920310560327831	10.71998957048	0.0296412125032398	0.00432669110343394	0.249666649411299
"cell division"	0.918402693300319	2.69933437252277	2.78262276680937	0.0526290188839865	199.784176805688
"anatomical structure morphogenesis"	0.000433017984617749	0.00133034421801868	0.000436603950638473	0.00432669110343397	0.0707391125369701
"cell communication"	0.199464859049499	0.00133092826168502	0.387212009527719	0.00432669110343402	16.2967820918974
"cellular metabolic process"	0.376589014117005	0.149826574982637	0.716438629021557	0.0507587974675287	43.2531317290026
"multicellular organism reproduction"	0.00482004396035809	0.00133037323213022	0.00505796078981915	0.00432669110343394	0.0688638393344104
"light absorption"	0.000433017523195721	0.00133035002184283	0.00500974514142928	0.00432669110343394	0.00594707357190527
"cell population proliferation"	0.0181392999488932	0.173133280627205	0.0446760420393702	0.00432669110343394	0.704947537688897
"cell aggregation"	0.000433018019065178	0.00133034404221021	0.00510417599724473	0.00432669110343402	0.00594704493737405
"respiratory gaseous exchange by respiratory system"	0.00477163644891447	0.00133037787201084	0.00977225470439026	0.00432669110343394	0.00594728400339347
"oxidation-reduction process"	13.9113488252978	128.49041394656	38.8651813582623	0.483503441810812	1989.14968916415
"sleep"	0.000433019516205471	0.00133036425371158	0.00499839066092004	0.00432669110343398	0.0686136420901106
"biosynthetic process"	14.5344701118893	12.0269794328917	39.3480619045705	0.108570212654495	401.722514053221
"aging"	0.00913596342648646	10.6051577604152	0.0567226919598151	0.00432669110343402	0.719357695757273
"response to redox state"	0.00479137571888681	0.00133078486828254	0.0941281865588597	0.00432669110343394	1.79960921067847
"spore germination"	0.0776877612099753	0.00133091122854207	0.113721511740804	0.00432669110343402	8.70288711782057
"coagulation"	0.00043301968475164	0.00133036250401059	0.00500974426357757	0.00432669110343394	0.0771971732497399
"response to activity"	0.000433024317422783	6.36755193342561	0.00980372625679403	0.00432669110343402	0.0722452032687008
"NADH metabolic process"	0.000433023131231828	0.0955172074955012	0.0196429235321517	0.00432669110343402	0.565104623313544
"locomotory behavior"	0.000433021781261193	0.0459366192435462	0.0096336984858415	0.00432669110343394	0.0722452015454219
"detoxification of arsenic-containing substance"	0.00477856992541779	0.00133064657815531	0.0457126156356791	0.00432669110343402	2.41088103996792
"ossification"	0.00477832194202142	0.214541869613312	0.014521490584496	0.00432669110343394	0.220508149720849
"pattern specification process"	0.000433017522421609	0.00133034999907121	0.0049983916485222	0.00432669110343398	0.00594707301799415
"chromosome segregation"	0.39134103560885	0.0948135812708497	0.670640034408426	0.00432669110343394	54.2620251760821
"organic substance metabolic process"	0.178840087957039	0.0468397063369393	0.472942883537295	0.00432669110343402	23.9274572954904
"primary metabolic process"	0.0826487649211207	0.0157936770444976	0.227640607988519	0.00432669110343394	2.25211546441702
"protein folding"	0.611732422650031	2.8082589274214	2.06220347509515	0.00432669110343394	67.4349126105271
"actin filament-based process"	0.0139283901641769	0.00133046780344688	0.00971356485097488	0.00432669110343394	0.194099328555526
"transposition"	0.368813884133225	0.471647825404484	0.786853753303653	0.0507587974500419	28.9490410670675
"response to inactivity"	0.000433024290096897	5.87255085436628	0.00978100874410715	0.00432669110343394	0.00594731540646455
"pollen germination"	0.00477855512969432	0.00133034319690476	0.000443984078070848	0.00432669110343397	0.00594685280094315
"anatomical structure development"	0.000433018025009728	0.0013303439773489	0.00501734917364607	0.00432669110343397	0.00594704098537605
"NADP metabolic process"	0.0276299534390048	0.436852039618966	0.0529161756150463	0.00432669110343402	2.4221871215311
"cell death"	0.000433023886881054	0.320619080048115	0.0242846967332644	0.00432669110343402	0.69672000387716
"muscle attachment"	0.000433019592161719	0.00133036089686719	0.00499839059157508	0.00432669110343394	0.0686136401421342
"social behavior"	0.00477167086960295	0.00133037313517058	0.00499839088868624	0.00432669110343397	0.00594730261576411
"pathogenesis"	0.700906127362634	0.794239669007394	1.5748898118237	0.111394457454108	75.1612829010568
"mycothiol-dependent detoxification"	0.000433021462124396	0.0013303921788992	0.00501728208886268	0.00432669110343394	0.301251338101764
"protein unfolding"	0.0898619605564537	0.192956132537284	0.239987938691405	0.00432669110343394	9.72155317597395
"microtubule-based process"	0.0884673882673196	0.00133091826054041	0.131691032751992	0.00432669110343394	1.46658851114421
"determination of adult lifespan"	0.0325855965793829	75.7653803360237	0.095454731930834	0.00432669110343394	2.02915873053952
"antigen processing and presentation"	0.000433023944559681	0.946055339613093	0.00502306616933186	0.00432669110343402	0.00594724249250954
"post-embryonic development"	0.0183989547303262	3.37376605163105	0.0557509246861142	0.00432669110343402	0.396029384390841
"NAD metabolic process"	0.0462277926730416	0.00133091597870925	0.189757296225679	0.00432669110343402	4.66606347628643
"small molecule metabolic process"	0.000433018593815337	0.0307614487064969	0.000436426582762779	0.00432669110343402	0.00594714699776896
"immune response"	0.0136492376901256	0.0462705116053604	0.0525513017984458	0.00432669110343402	0.718147764814667
"developmental pigmentation"	0.000433019607444641	0.00133036104071168	0.00508171012910466	0.00432669110343399	0.0686136401806044
"filamentous growth"	0.000433021343443981	0.00133039201340149	0.0144474263565318	0.00432669110343394	0.0722452001866717
"multi-organism cellular process"	0.00476135356774436	0.0157940567537305	0.0414870424216015	0.00432669110343402	0.428330017880649
"demethylation"	0.00911622738069774	0.00133074738497793	0.0738350250816134	0.00432669110343402	1.14639515947855
"meristem maintenance"	0.000433017969316027	0.001330344208395	0.000436605113317588	0.00432669110343397	0.0686136363594635
"ATP metabolic process"	0.217877416439463	63.6912887315951	0.452565942230295	0.00432669110343393	20.4920716881418
"acrosome reaction"	0.000433017979604692	0.00133034345972391	0.000454607535150418	0.00432669110343402	0.0710093522234304
"septum digestion after cytokinesis"	0.065659761741633	0.00133093074482669	0.21673492204945	0.00432669110343402	5.25109987384094
"developmental growth"	0.000433022558631463	0.030984396983611	0.0145190940582118	0.00432669110343394	0.387072141720834
"innervation"	0.000433018025009728	0.0013303439773489	0.00501734917364607	0.00432669110343397	0.00594704098537605
"establishment or maintenance of cell polarity"	0.00043302253034849	0.0013304823736139	0.0146141613961581	0.00432669110343394	0.473856649475361
"detoxification of zinc ion"	0.000433022759448669	0.00133049654846061	0.0241100338817687	0.00432669110343394	0.520579526879399
"methylation"	6.14555831932405	11.4652238933192	7.46112419034454	0.447179985099003	388.652802288699
"cell cycle"	0.668164829221713	0.868125161992657	2.03168422213595	0.0521369378705954	139.872450244142
"dormancy process"	0.000433021073905327	0.00133037380145398	0.00506120894223562	0.00432669110343402	0.174171290042275
"execution phase of apoptosis"	0.000433017969316027	0.001330344208395	0.000436605113317588	0.00432669110343397	0.0686136363594635
"swimming"	0.000433017969316027	0.001330344208395	0.000436605113317588	0.00432669110343397	0.0686136363594635
"plasmid maintenance"	0.0323978352254373	1.16098012047346	0.109034210989906	0.00432669110343402	3.57379722509943
"asexual reproduction"	0.000433020775023333	0.0313426323842753	0.00960806354972629	0.00432669110343394	0.0059473506131093
"adult behavior"	0.000433017522421609	0.00133034999907121	0.0049983916485222	0.00432669110343398	0.00594707301799415
"catabolic process"	0.00479110151101805	0.00133069160918395	0.0557390103988776	0.00432669110343402	1.68883747380461
"cytolysis"	0.0872784496184073	0.0013309447116696	0.328225453657618	0.00432669110343394	11.2125513596483
"maternal process involved in female pregnancy"	0.000433017738550385	0.00133034416957254	0.00501734889882436	0.00432669110343394	0.00594680982165541
"nail development"	0.000433018313869691	0.00133034314171832	0.0050276564955282	0.00432669110343397	0.00594685294553047
"blastocyst formation"	0.000433018567738499	0.0307614487172018	0.000436431136345228	0.00432669110343394	0.00594714749102872
"detoxification of copper ion"	0.0229577921400011	0.0160884512634116	0.0904060252043558	0.00432669110343402	2.29432066237155
"retina layer formation"	0.000433021405646632	0.0978284138856647	0.000433918219505226	0.00432669110343394	0.00594736221276776
"protein localization"	0.000433021834171348	0.00133040849501396	0.00972546012915151	0.00432669110343394	0.253542877270362
"hindbrain morphogenesis"	0.000432877256006728	26.5037229632563	0.00500974036334824	0.00432669110343394	0.00594732677298953
"embryonic morphogenesis"	0.0091162229394568	59.5160279102507	0.0347756897513578	0.00432669110343402	1.44510724172278
"response to inorganic substance"	0.000433020652886313	0.0462707641160008	0.0050173477599433	0.00432669110343394	0.00594735434499236
"pharynx development"	0.000433019546535682	0.00133036121320431	0.00501735334642853	0.00432669110343399	0.0688632316655009
"adenohypophysis morphogenesis"	0.000432875650780011	0.00133040106640625	0.0193774773097307	0.00432669110343394	0.0686136455447092
"chaperone-mediated protein folding"	0.0822700040247457	0.276416857160038	0.231411163232137	0.00432669110343402	11.8727688492045
"cerebral cortex development"	0.000433019945899779	0.0309844058540684	0.00501734808032225	0.00432669110343394	0.00594731786927372
"midbrain-hindbrain boundary development"	0.00477167086993262	0.00133037331058801	0.00506019195681922	0.00432669110343394	0.00594730404701056
"prosthetic group biosynthetic process"	0.00925357488179599	0.00133073210267563	0.0663395177812717	0.00432669110343397	1.05759316190714
"circadian behavior"	0.00480665617448697	0.00133043073876942	0.0195432873774985	0.00432669110343394	0.068613647605425
"regulation of protein complex stability"	0.000433022704510311	0.184865887987224	0.00503477092356593	0.00432669110343402	0.0752288655184891
"angiogenesis"	0.0135581477376854	60.6764702910393	0.0454700705237376	0.00432669110343399	1.57363482683518
"retina development in camera-type eye"	0.00914918618273904	0.0157941909371019	0.0192617782120042	0.00432669110343394	0.0686136488470411
"establishment or maintenance of polarity of follicular epithelium"	0.00476136798058354	0.00133036769360785	0.000435656947238116	0.00432669110343398	0.0743963787206143
"ascending aorta morphogenesis"	0.00476136792652179	0.00133035137325326	0.000436860281793902	0.00432669110343398	0.00594704779046786
"toxin metabolic process"	0.000433022310897629	0.00133046388171259	0.0143179163796339	0.00432669110343394	0.582279609775208
"face morphogenesis"	0.00486710578309677	26.5101160454414	0.00500974035118167	0.00432669110343402	0.00594733862315129
"cellular catabolic process"	0.00482085735619166	0.00133049047973462	0.00987281189092571	0.00432669110343394	1.04268742528035
"meiotic cell cycle"	0.00476136809643726	0.00133040490847891	0.00964248784653394	0.00432669110343394	0.138000544247749
"NADH oxidation"	0.000433022592361943	0.0157941790045497	0.0357305199817089	0.00432669110343394	0.0777346239084138
"response to nitrosative stress"	0.00914919139724311	0.00133070544524118	0.0574714255033916	0.00432669110343394	2.25049101980151
"renal system process"	0.000433017456637143	0.015906886435886	0.000436990491292214	0.00432669110343402	0.00594685768010957
"nervous system process"	0.057275487304703	0.0013307943536705	0.0490302104680038	0.00432669110343397	0.240322657107542
"photosynthesis"	0.281309738046052	0.0791211545604062	0.471593289415299	0.00432669110343402	3.34602745988738
"establishment of localization in cell"	0.000433022321266537	0.00133046051624036	0.00962996865813961	0.00432669110343394	0.798795570089198
"defense response"	0.027115625070955	0.0307614096559931	0.0496005872562774	0.00432669110343402	0.429057229582626
"morphogenesis of a branching structure"	0.000433019592161719	0.00133036089686719	0.00499839059157508	0.00432669110343394	0.0686136401421342
"ecdysis, collagen and cuticulin-based cuticle"	0.000433017438974797	0.0157936391268789	0.000436997673431327	0.00432669110343402	0.00594686453273135
"vegetative to reproductive phase transition of meristem"	0.000433019326801742	0.00133036685030483	0.00501735345204269	0.00432669110343402	0.0688638751601692
"system development"	0.000433017969316027	0.001330344208395	0.000436605113317588	0.00432669110343397	0.0686136363594635
"luteolysis"	0.000433017984617749	0.00133034421801868	0.000436603950638473	0.00432669110343397	0.0707391125369701
"tissue development"	0.00477855058766326	0.00133034327800659	0.000454594921602634	0.00432669110343397	0.00594683693843434
"stomatal closure"	0.000433017969316027	0.001330344208395	0.000436605113317588	0.00432669110343397	0.0686136363594635
"plasmid partitioning"	0.0280609953732883	0.00133075938553648	0.0647463236257001	0.00432669110343394	2.8835199791139
"centrosome duplication"	0.000433019500019712	0.00133036238009923	0.00965941972003931	0.00432669110343399	0.0059472230345692
"regulation of membrane potential"	0.0623929394459148	0.00133083027993489	0.0541645688607595	0.00432669110343402	0.511405581457221
"sulfur compound metabolic process"	0.0992236323076767	0.0157936712470936	0.221620761256722	0.00432669110343402	8.56141131431697
"collagen catabolic process"	0.000433017736112791	0.00133034415391146	0.00499839138061938	0.00432669110343402	0.00594680938594849
"nerve development"	0.000433020204491101	0.0157939845041314	0.0096080639501518	0.00432669110343394	0.00594730846675495
"fourth ventricle development"	0.000433017523195721	0.00133035002184283	0.00500974514142928	0.00432669110343394	0.00594707357190527
"multicellular organism development"	0.161678919296827	2.40676029024706	0.215098707054804	0.00432669110343394	1.50187293481132
"asymmetric cell division"	0.000433017739619486	0.00133034741302201	0.00499839148877807	0.00432669110343402	0.00594701933377095
"regulation of carbon utilization"	0.000433021490383267	0.00133039214824292	0.00512021171649227	0.00432669110343394	0.260418080449454
"cellular component organization"	0.0481247343612443	0.0617182188906301	0.0452092090566948	0.00432669110343394	0.371754221462339
"behavioral response to cocaine"	0.00480665617448697	0.00133043073876942	0.0195432873774985	0.00432669110343394	0.068613647605425
"growth of symbiont in host"	0.000426115923726164	0.00133038844096166	0.0142993147813916	0.00432669110343402	0.0707391194032405
"iris morphogenesis"	0.000426049465617807	0.016088652574146	0.014800333202044	0.00432669110343394	0.005947338877023
"cerebellum morphogenesis"	0.000433017737574028	0.00133034416330302	0.00500974487580725	0.00432669110343402	0.00594680964724327
"muscle system process"	0.000426122069336014	0.00133034319023477	0.00502304714402298	0.00432669110343397	0.00594674640704913
"humoral immune response"	0.000433024098090434	1.3160613689421	0.000429997582371817	0.00432669110343397	0.0686136495615871
"organic acid metabolic process"	0.0565283277564889	0.00133093614885937	0.268991144729225	0.00432669110343402	4.42805026675638
"response to radiation"	0.0592470131068998	6.02690642973164	0.209659473249416	0.00432669110343394	9.84983108932995
"muscle structure development"	0.000433017969316027	0.001330344208395	0.000436605113317588	0.00432669110343397	0.0686136363594635
"bioluminescence"	0.00913218001040418	0.0159071831296312	0.0620146440493683	0.00432669110343402	1.41194965236356
"blood vessel remodeling"	0.000433021377887841	0.0462707919278615	0.00500974326647	0.00432669110343394	0.0722452010065456
"adenohypophysis development"	0.000432875650780011	0.00133040106640625	0.0193774773097307	0.00432669110343394	0.0686136455447092
"phagocytosis, recognition"	0.000433018279423434	0.00133034417739139	0.00499839147503554	0.00432669110343402	0.0059468860835914
"viral process"	0.0848531560305958	1.47356107882636	0.162222643700227	0.435729267424783	2.52751665534137
"cell-cell signaling"	0.00480957337943751	1.01750560990654	0.0142666191771077	0.00432669110343402	0.1700076372394
"animal organ development"	0.000433018004551962	0.0013303439631731	0.00499839165330241	0.00432669110343402	0.00594704010545649
"aggregation of unicellular organisms"	0.0427136152204115	0.00133078191952308	0.082296386481316	0.00432669110343402	0.0802616986345902
"cellular biosynthetic process"	0.0851929180946848	0.00133093807416464	0.204480595297252	0.00432669110343402	6.28402568205007
"hyphal growth"	0.000433017969316027	0.001330344208395	0.000436605113317588	0.00432669110343397	0.0686136363594635
"plant organ development"	0.000432874330326719	0.00133037218160199	0.00499839564074401	0.00432669110343394	0.138000545041298
"chitin-based cuticle attachment to epithelium"	0.000433018379020254	0.00133034314103228	0.00499839141266881	0.00432669110343402	0.00594684770639597
"cell fate determination"	0.000433017969316027	0.001330344208395	0.000436605113317588	0.00432669110343397	0.0686136363594635
"anther wall tapetum development"	0.00460906393052749	0.00133042894680306	0.00975887767650017	0.00432669110343397	0.242078710559241
"molting cycle, collagen and cuticulin-based cuticle"	0.000433019518002426	0.00133036430732138	0.00499839065791329	0.00432669110343402	0.0743963785939069
"pollen tube development"	0.000433022000884679	0.0157941767572551	0.00978046911340085	0.00432669110343394	0.253685758111807
"oxidative demethylation"	0.000433021430719243	0.00133039316622974	0.00507325831724743	0.00432669110343394	0.286910866412589
"cell motility"	0.00479692645903296	0.0157938591303209	0.101286346484495	0.00432669110343394	1.30657467173924
"heart valve formation"	0.000433017441670725	0.0157936374286307	0.000436989751894573	0.00432669110343402	0.00594686370732509
"regulation of developmental process"	0.000433017737574028	0.00133034416330302	0.00500974487580725	0.00432669110343402	0.00594680964724327
"establishment of cell polarity"	0.000426124855403999	0.00133035807358955	0.00499837064439213	0.00432669110343402	0.072245196705875
"sexual reproduction"	0.00479437416002044	0.00133042410958193	0.0145295691360408	0.00432669110343394	0.159618980746989
"carbon fixation"	0.477831469763638	0.983036090481717	0.880971926718427	0.00432669110343394	10.804497752029
"regulation of tube architecture, open tracheal system"	0.000433017969316027	0.001330344208395	0.000436605113317588	0.00432669110343397	0.0686136363594635
"endocardium development"	0.000433017526477275	0.00133035011776414	0.00505802758813787	0.00432669110343397	0.0059470759002261
"cerebellum development"	0.00913596525332352	0.17050704601839	0.00962265073238559	0.00432669110343394	0.142302715367168
"cellular metabolic compound salvage"	0.028612783344932	0.00133082825380565	0.0837759738205757	0.00432669110343394	3.48355691013505
"pigment biosynthetic process"	0.0136791413541885	0.0013307038425682	0.045690344737808	0.00432669110343402	0.737758245770169
"cell adhesion mediated by integrin"	1.30895945039731	0.0158480090957788	0.443493691350249	0.0515359761261723	0.213866439292248
"maintenance of cell polarity"	0.000433021331109959	0.0013303922512674	0.0194380292927026	0.00432669110343402	0.00594732692602366
"egg activation"	0.0182602291145542	0.00133049061192365	0.0242067468032955	0.00432669110343394	0.00594733298032285
"NADPH oxidation"	0.000433019253767432	0.0157938106136948	0.000435894475999573	0.00432669110343394	0.0734231836575456
"limb bud formation"	0.00476136803439331	0.00133037915827831	0.00967201439152195	0.00432669110343394	0.00594728667064121
"cell-cell adhesion"	0.0285655477381982	0.404984417525932	0.102516237204286	0.00432669110343402	0.369717431441626
"visceral serous pericardium development"	0.0335962731091505	0.00133069697567005	0.0505471023953255	0.00432669110343402	0.00594723650146672
"ventral midline development"	0.00476136755319646	0.00133034314101109	0.000436723575968299	0.00432669110343402	0.00594681346298592
"face development"	0.000433024282466838	26.5137254069634	0.000429907624882579	0.00432669110343402	0.00594732280101339
"establishment or maintenance of polarity of embryonic epithelium"	0.00476136798060776	0.00133036767384282	0.000435658626605222	0.00432669110343394	0.0722451984173341
"asexual sporulation"	0.00476136814633625	0.00133052434039378	0.0145534484861878	0.00432669110343394	1.48029244950906
"conjugation"	0.157889227817837	0.00133093872260978	0.474553859723311	0.00432669110343402	14.3604986761337
"symbiotic process benefiting host"	0.00043302185123298	0.00133041538063907	0.0144140629724213	0.00432669110343394	0.164670280562066
"regulation of synapse structure or activity"	0.00476136798060776	0.00133036767384282	0.000435658626605222	0.00432669110343394	0.0722451984173341
"establishment or maintenance of monopolar cell polarity"	0.00043302070636373	0.00133037825293239	0.0146039469853452	0.00432669110343394	0.00594727624379504
"cell-substrate adhesion"	0.000433020552179838	0.00133038066836489	0.00978360692606771	0.00432669110343402	0.0743963792696228
"animal organ morphogenesis"	0.000433022523391737	0.064718662647537	0.0146298103423936	0.00432669110343402	0.156733846915646
"dorsal appendage formation"	0.000433018004551962	0.0013303439631731	0.00499839165330241	0.00432669110343402	0.00594704010545649
"xenobiotic metabolic process"	0.00926890776652005	0.0680230672692505	0.0468337233319033	0.00432669110343394	0.750938750555989
"olfactory bulb mitral cell layer development"	0.000433019634281127	0.00133035594347502	0.00969393464774766	0.00432669110343394	0.00594699999396775
"cellular oxidant detoxification"	0.544587534703585	8.04902450655766	1.76643494864186	0.0507587974675664	92.8828325209595
"actin cortical patch localization"	0.000433017995778487	0.0013303442244609	0.000436603174026853	0.00432669110343397	0.0722451950790153
"transposition, RNA-mediated"	0.0229674788884684	0.0307614111996019	0.0504504074200005	0.00432669110343402	0.829440780425199
"macromolecule metabolic process"	0.000433024095438505	1.24506760192385	0.000429998907988543	0.00432669110343394	0.0707391233439834
"notochord regression"	0.00476136755319646	0.00133034314101109	0.000436723575968299	0.00432669110343402	0.00594681346298592
"chorion micropyle formation"	0.000433018004551962	0.0013303439631731	0.00499839165330241	0.00432669110343402	0.00594704010545649
"response to drug"	0.0533940367054954	18.3654381506177	0.21527409942133	0.00432669110343402	7.1452642446574
"chemotaxis"	0.440571292996698	0.0970921336824445	0.797807133391503	0.00432669110343394	135.743609588354
"neuron death"	0.000433017944370882	0.00133034326463608	0.00499839143900958	0.00432669110343402	0.00594676171671464
"response to toxic substance"	0.0338797408501455	6.17400456576025	0.149171573032912	0.00432669110343399	6.20450393639616
"cellular aromatic compound metabolic process"	0.15969276301741	0.00133093870626841	0.38211000532458	0.00432669110343397	9.10674388011324
"secondary growth"	0.000433017912071466	0.00133034443155124	0.000454612634644814	0.00432669110343402	0.0688619334855651
"response to nicotine"	0.000433024310977	27.8700213053785	0.000429891830422122	0.00432669110343402	0.0707391226555678
"hippocampus development"	0.000433019634281127	0.00133035594347502	0.00969393464774766	0.00432669110343394	0.00594699999396775
"response to karrikin"	0.000433020023762951	0.00133035850248779	0.00499839061217099	0.00432669110343394	0.0686136405155736
"brainstem development"	0.000433019945899779	0.0309844058540684	0.00501734808032225	0.00432669110343394	0.00594731786927372
"double fertilization forming a zygote and endosperm"	0.000433021774356949	0.00133040715519272	0.0145577692622928	0.00432669110343394	0.153043264499488
"response to immobilization stress"	0.000433024097453748	1.3020755653941	0.000429997912775971	0.00432669110343397	0.0686136495630695
"striatum development"	0.000433019634281127	0.00133035594347502	0.00969393464774766	0.00432669110343394	0.00594699999396775
"cerebellar cortex morphogenesis"	0.00476136755319646	0.00133034314101109	0.000436723575968299	0.00432669110343402	0.00594681346298592
"glial cell proliferation"	0.00476136792652179	0.00133035137325326	0.000436860281793902	0.00432669110343398	0.00594704779046786
"regulation of growth"	0.00930284456570228	0.169624650190515	0.019083084659048	0.00432669110343398	1.78764508441048
"filamentous growth of a population of unicellular organisms"	0.000433019520285726	0.00133036432924525	0.00502306874151683	0.00432669110343402	0.070739116850097
"anther development"	0.000433017969316027	0.001330344208395	0.000436605113317588	0.00432669110343397	0.0686136363594635
"regulation of blood pressure"	0.000433024062093944	1.15295522977113	0.000430017628904264	0.00432669110343402	0.0743963823023053
"fucosylation"	0.0368352425578642	0.097828377559185	0.0781430350129574	0.00432669110343402	1.42446573353909
"detoxification of mercury ion"	0.0530287034972145	0.00133088701878426	0.121218303369804	0.00432669110343402	3.64098379148505
"post-chaperonin tubulin folding pathway"	0.000433019789239371	0.00133036089850725	0.000454662777735978	0.00432669110343402	0.147802653146922
"forebrain development"	0.0048012103463244	26.5138974273893	0.00502309012349924	0.00432669110343394	0.0707391225108868
"female pregnancy"	0.00476131414421104	1.14454191050685	0.00958619684142615	0.00432669110343402	0.0688636986747411
"response to ischemia"	0.000433021885266876	0.078726890401713	0.005027654530838	0.00432669110343394	0.0743963812931927
"lateral ventricle development"	0.000433017738550385	0.00133034416957254	0.00501734889882436	0.00432669110343394	0.00594680982165541
"eating behavior"	0.000433018560903212	0.03098440412998	0.000436433317697964	0.00432669110343394	0.00594714885302993
"modulation of age-related behavioral decline"	0.000433017440538168	0.0157936389119121	0.000436988860386132	0.00432669110343402	0.00594686285056302
"lung alveolus development"	0.000433020165578825	0.0309844056149499	0.000435198519099084	0.00432669110343402	0.0722451990331621
"actin filament-based movement"	0.000433017969316027	0.001330344208395	0.000436605113317588	0.00432669110343397	0.0686136363594635
"regulation of circadian rhythm"	0.00920310560213765	0.00133054306459172	0.0295744349698745	0.00432669110343394	0.152695481018694
"mannosylation"	0.193056116252168	0.00133093419657554	0.317496798930572	0.00432669110343397	5.19190407013155
"secondary metabolite biosynthetic process"	0.000433021252293896	0.00133040230447803	0.0148393660309013	0.00432669110343402	0.0752288643652461
"ommatidial rotation"	0.00476136794393866	0.00133034476888097	0.000436712414352922	0.00432669110343397	0.00594692636055379
"cerebellum structural organization"	0.000433017984617749	0.00133034421801868	0.000436603950638473	0.00432669110343397	0.0707391125369701
"regulation of nitrogen utilization"	0.127981440635964	0.0307613937251022	0.218977190695008	0.00432669110343394	13.0079487625895
"Kupffer's vesicle development"	0.000433017736112791	0.00133034415391146	0.00499839138061938	0.00432669110343402	0.00594680938594849
"platelet activation"	0.00476133310055663	0.00133037451657259	0.00499839193391343	0.00432669110343402	0.0707391169118548
"nitrogen cycle metabolic process"	0.00487012256477449	0.00133037602935317	0.00500974705750973	0.00432669110343394	0.0722451999420635
"lens morphogenesis in camera-type eye"	0.00480120912159947	0.00133034343010639	0.000459110498734062	0.00432669110343402	0.00594674017277413
"retina morphogenesis in camera-type eye"	0.00476131076125999	0.00133036072615111	0.000455342336159948	0.00432669110343394	0.068613641776129
"NADH regeneration"	0.00911623542446995	0.00133054822589115	0.036818075205657	0.00432669110343394	0.0707391231373275
