feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
GO.0034641.cellular.nitrogen.compound.metabolic.process	case	Uninfected	0.00249418	0.000941047	86	53	0.010633593	0.021267187
GO.0016772.transferase.activity..transferring.phosphorus.containing.groups	case	Uninfected	0.003506713	0.001385301	86	14	0.013639888	0.026630258
GO.0035821.modulation.of.process.of.other.organism	case	Community Acquired Pneumonia	-0.003297968	0.001360796	86	18	0.017560636	0.031999381
GO.0044003.modulation.by.symbiont.of.host.process	case	Community Acquired Pneumonia	-0.003298005	0.001360803	86	18	0.017559987	0.031999381
GO.0051817.modulation.of.process.of.other.organism.involved.in.symbiotic.interaction	case	Community Acquired Pneumonia	-0.00329798	0.001360794	86	18	0.017560095	0.031999381
GO.0003824.catalytic.activity	case	Uninfected	0.00895665	0.003721146	86	86	0.022928676	0.040872857
GO.0071704.organic.substance.metabolic.process	case	Community Acquired Pneumonia	0.00268523	0.001180914	86	76	0.025582653	0.044633566
GO.0016070.RNA.metabolic.process	case	Uninfected	0.001936375	0.00086657	86	6	0.028135914	0.0479508
GO.0090304.nucleic.acid.metabolic.process	case	Community Acquired Pneumonia	-0.001903983	0.000850791	86	17	0.028653527	0.0479508
GO.0050794.regulation.of.cellular.process	case	Uninfected	-0.002307515	0.001045833	86	12	0.030265542	0.049635489
