"V1"	"V2"	"V3"	"V4"
"thiol-dependent_ubiquitinyl_hydrolase_activity"	0.0232729630281737	16.7052300084328	0.455606051502113	0.0758687528365813
"cysteine-type_endopeptidase_activity"	0.0232721917530635	18.6665556100388	0.455573011143255	0.0758687155767139
"peptidase_activity"	0.95407128155306	23.2355857265525	0.455449955191541	11.6596729826759
"proteolysis"	1.65260223689605	23.8780869105879	0.455706448325983	20.1850882567358
"viral_transcription"	0.0232723355746453	10.8162299934263	0.455430234065029	0.0758687332139414
"3-5-exoribonuclease_activity"	0.0232729655284735	10.1874254002366	0.455565075148077	0.075868753469233
"nucleotide_binding"	16.9966243376693	22.5805892655126	0.455068859538529	22.8404347627126
"RNA_binding"	2.35104605711264	23.9867556797338	0.455523023175103	4.628443796958
"zinc_ion_binding"	0.721852022199827	21.9100807370008	0.455551453896104	4.48975514182041
"nucleic_acid_binding"	1.4200801598579	22.552031082235	0.455830675308722	23.8621530321141
"identical_protein_binding"	0.0232729623537334	17.3240595805033	0.455619217390082	0.0758687526386788
"molecular_function"	12.8095412916136	0.361413492525064	0.452858948896475	13.9572352619759
"biological_process"	11.728375059543	0.361413492697886	0.455363865883188	13.1901419545506
"isomerase_activity"	9.82146060895793	0.689756737275534	0.455459117340046	0.834576662156145
"suppression_by_virus_of_host_IRF3_activity"	0.0232731573212613	5.94524602516212	0.455333266961993	0.0758687674641516
"lyase_activity"	8.91573416257481	0.689756745140261	0.455448784497843	0.0758687746521607
"ligase_activity"	3.32824092659683	0.0328518843474001	0.455862109478932	0.0758687165272341
"riboflavin_biosynthetic_process"	8.44481862283171	0.68975674588311	0.455448686134066	0.0758687722248535
"3,4-dihydroxy-2-butanone-4-phosphate_synthase_activity"	8.44481862283171	0.68975674588311	0.455448686134066	0.0758687722248535
"structural_constituent_of_ribosome"	19.681860148905	0.0328551220341157	0.455860860752919	2.3524989115681
"translation"	22.6960321845861	0.36141349273662	0.455868416179195	4.62877623182098
"pathogenesis"	0.256058114638972	0.689756750690101	0.45552732187124	0.0758689813232267
"receptor-mediated_virion_attachment_to_host_cell"	0.0232732708035997	0.6897567506969	0.455246472805027	0.075868776791777
"membrane_fusion"	0.0232732708035997	0.6897567506969	0.455246472805027	0.075868776791777
"fusion_of_virus_membrane_with_host_endosome_membrane"	0.0232732708035997	0.6897567506969	0.455246472805027	0.075868776791777
"virion_attachment_to_host_cell"	0.0230940256047905	2.842566119653	0.455328834924259	0.0758686532685799
"membrane_fusion_involved_in_viral_entry_into_host_cell"	0.0232732708035997	0.6897567506969	0.455246472805027	0.075868776791777
"host_cell_surface_receptor_binding"	0.0232732708035997	0.6897567506969	0.455246472805027	0.075868776791777
"metal_ion_transport"	9.90403279872869	0.361413492404268	0.45561711682904	0.834576630174124
"metal_ion_transmembrane_transporter_activity"	9.69650620687426	0.361413492402278	0.455616979038431	0.834576630162099
"serine-type_peptidase_activity"	0.256058233912516	0.0328524637503973	0.455439575857518	8.74334037167741
"regulation_of_cellular_respiration"	1.18681703362177	0.0328519321705499	0.455866439203212	0.0758708500477586
"ribokinase_activity"	2.64182227625218	0.0328521724574359	0.455478819158089	0.0758687467952175
"viral_entry_into_host_cell"	0.0231142720748518	6.90642013774401	0.455388824520271	0.834576826404947
"DNA_repair"	1.71355534346219	0.0328520681896331	0.455445777703532	0.0758687267291893
"acrosin_binding"	0.0232740011516742	0.032852622768679	0.455440511591328	15.6102081211445
"negative_regulation_of_hydrolase_activity"	0.0232740011516742	0.032852622768679	0.455440511591328	15.6102081211445
"carbohydrate_phosphorylation"	2.64182227625218	0.0328521724574359	0.455478819158089	0.0758687467952175
"retinoic_acid_binding"	0.0232740011516742	0.032852622768679	0.455440511591328	15.6102081211445
"phosphatidylcholine_binding"	0.0232740011516742	0.032852622768679	0.455440511591328	15.6102081211445
"regulation_of_transcription,_DNA-templated"	2.35093624614828	0.0329021579992468	0.454413487734258	2.10833858351969
"DNA_binding"	10.2731218802405	4.56508389581886	0.455559173058401	10.2697759570842
"glycolytic_process"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"transmembrane_transport"	1.80233505759748	0.0328529959608109	0.454550394648965	0.834585499148506
"starch_metabolic_process"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"positive_regulation_of_flower_development"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"biosynthetic_process"	8.61475123553636	0.0328541118429011	0.455433952064608	0.0758442469450215
"glucose-6-phosphate_isomerase_activity"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"oxidation-reduction_process"	13.9431751085297	0.0329379546578499	0.456527350569903	20.5280598473448
"serine-type_endopeptidase_inhibitor_activity"	0.0232759133890504	0.0328526585611912	0.455441169397667	16.3866246315351
"gluconeogenesis"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"negative_regulation_of_endopeptidase_activity"	0.0232759133890504	0.0328526585611912	0.455441169397667	16.3866246315351
"rRNA_binding"	0.954072797995406	0.0328524006154252	0.45560093162188	0.0758687428735012
"oxidoreductase_activity"	11.8731585948564	0.0328541177137136	0.453803930375269	1.59349454236204
"NADPH:quinone_reductase_activity"	3.2029833995072	0.0328518820249822	0.455428677414671	0.0758687168324279
"serine-type_endopeptidase_activity"	0.256058233879884	0.0328524950202378	0.455444181814625	10.0678136159642
"phosphorelay_signal_transduction_system"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"extracellular_polysaccharide_biosynthetic_process"	7.38329498533963	0.0328538880194009	0.455432834386861	0.0758442469393525
"glucose-1-phosphate_thymidylyltransferase_activity"	7.38329498533963	0.0328538880194009	0.455432834386861	0.0758442469393525
"modulation_by_virus_of_host_cell_cycle"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"modulation_by_virus_of_host_G0/G1_transition_checkpoint"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"iron-sulfur_cluster_binding"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"structural_constituent_of_virion"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"seed_trichome_elongation"	0.256058187786316	0.0328520683108274	0.45551700410003	0.0758684860329556
"phosphorelay_sensor_kinase_activity"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"aromatase_activity"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"cellular_amino_acid_biosynthetic_process"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"cell_wall_macromolecule_catabolic_process"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"viral_life_cycle"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"transferase_activity,_transferring_phosphorus-containing_groups"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"chitinase_activity"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"chitin_catabolic_process"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"monooxygenase_activity"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"anaphase-promoting_complex_binding"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"positive_regulation_of_ubiquitin_protein_ligase_activity"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"4_iron,_4_sulfur_cluster_binding"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"ubiquitin-protein_transferase_activator_activity"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"suppression_by_virus_of_host_tetherin_activity"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"pore_formation_by_virus_in_membrane_of_host_cell"	0.0232721525940759	1.19721758484946	0.455577196450615	0.0758687166581818
"signal_transduction_by_protein_phosphorylation"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"transmembrane_transporter_activity"	0.256058234226172	0.0328524782855064	0.455519645540288	0.834576665189466
"DNA_replication"	0.0232827327474652	0.0329021669775177	0.45543496078632	1.59345728706556
"viral_DNA_genome_replication"	0.0232820230092335	0.03290217485015	0.455433406940464	0.834576830472063
"translational_elongation"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"NEDD8-specific_protease_activity"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"translation_elongation_factor_activity"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"establishment_or_maintenance_of_cell_polarity"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"actin_filament_network_formation"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"photosynthesis"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"transaminase_activity"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"NADH_dehydrogenase_activity"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"positive_regulation_of_lamellipodium_assembly"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"amino_acid_transmembrane_transport"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"DNA-directed_5-3_RNA_polymerase_activity"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"pyridoxal_phosphate_binding"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"peptidyl-histidine_phosphorylation"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"protein_histidine_kinase_activity"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"ion_channel_activity"	0.0232721525940759	1.19721758484946	0.455577196450615	0.0758687166581818
"N-methyltransferase_activity"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"carbohydrate_transmembrane_transport"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"peptidoglycan_biosynthetic_process"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"DNA_topoisomerase_activity"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"protein_metabolic_process"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"cation_transmembrane_transport"	2.2056291369435	0.0328530019417878	0.455444645366134	0.0758687373257758
"DNA_biosynthetic_process"	0.0232721835114424	0.0328523189676124	0.455527910608436	0.834576666112644
"glutamine_metabolic_process"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"SOS_response"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"amino_acid_transmembrane_transporter_activity"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"oxidoreductase_activity,_acting_on_paired_donors,_with_incorporation_or_reduction_of_molecular_oxygen,_reduced_pteridine_as_one_donor,_and_incorporation_of_one_atom_of_oxygen"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"catalytic_activity"	10.7123921901386	4.32321338352564	0.456289956930048	15.2525197069462
"efflux_transmembrane_transporter_activity"	0.256058234453493	0.0328519693610413	0.455591006215481	0.0758687340379924
"protein_complex_oligomerization"	0.0232721525940759	1.19721758484946	0.455577196450615	0.0758687166581818
"response_to_salt_stress"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"DNA-templated_transcription,_initiation"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"nucleotide_catabolic_process"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"NADH_dehydrogenase_(ubiquinone)_activity"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"methionine_biosynthetic_process"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"RNA_modification"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"DNA-directed_DNA_polymerase_activity"	0.0232721835114424	0.0328523189676124	0.455527910608436	0.834576666112644
"proton-transporting_ATP_synthase_activity,_rotational_mechanism"	2.04129576366909	0.0328529722235625	0.455444532426411	0.0758687360459863
"3-5_exonuclease_activity"	0.0232733294232528	0.0328526520318056	0.455439379927949	0.0758687818352196
"de_novo_IMP_biosynthetic_process
GO:0016747	molecular_function	4	\"transferase_activity,_transferring_acyl_groups_other_than_amino-acyl_groups\"
GO:0031564	biological_process	11	transcription_antitermination
GO:0032549	molecular_function	4	ribonucleoside_binding
GO:0006855	biological_process	5	drug_transmembrane_transport
GO:0015891	biological_process	10	siderophore_transport
GO:0008643	biological_process	5	carbohydrate_transport
GO:0005215	molecular_function	1	transporter_activity
GO:0000272	biological_process	5	polysaccharide_catabolic_process
GO:0006269	biological_process	8	\"DNA_replication,_synthesis_of_RNA_primer\"
GO:0009073	biological_process	8	aromatic_amino_acid_family_biosynthetic_process
GO:0015347	molecular_function	6	sodium-independent_organic_anion_transmembrane_transporter_activity
GO:1904265	molecular_function	3	ubiquitinyl_hydrolase_activity
GO:0015424	molecular_function	8	ATPase-coupled_amino_acid_transmembrane_transporter_activity
GO:0043252	biological_process	7	sodium-independent_organic_anion_transport
GO:0009982	molecular_function	4	pseudouridine_synthase_activity
GO:0001522	biological_process	8	pseudouridine_synthesis
GO:0030976	molecular_function	4	thiamine_pyrophosphate_binding
GO:0006221	biological_process	9	pyrimidine_nucleotide_biosynthetic_process
GO:0061505	molecular_function	9	\"DNA_topoisomerase_type_II_(double_strand_cut,_ATP-hydrolyzing)_activity\"
GO:0010181	molecular_function	6	FMN_binding
GO:0009423	biological_process	8	chorismate_biosynthetic_process
GO:0090379	biological_process	7	secondary_cell_wall_biogenesis_involved_in_seed_trichome_differentiation
GO:0080009	biological_process	9	mRNA_methylation
GO:0016539	biological_process	8	intein-mediated_protein_splicing
GO:0016831	molecular_function	4	carboxy-lyase_activity
GO:0016857	molecular_function	4	\"racemase_and_epimerase_activity,_acting_on_carbohydrates_and_derivatives\"
GO:0006535	biological_process	11	cysteine_biosynthetic_process_from_serine
GO:0090376	biological_process	5	seed_trichome_differentiation
GO:0005507	molecular_function	6	copper_ion_binding
GO:0009735	biological_process	5	response_to_cytokinin
GO:0004124	molecular_function	4	cysteine_synthase_activity
GO:0004748	molecular_function	6	\"ribonucleoside-diphosphate_reductase_activity,_thioredoxin_disulfide_as_acceptor\"
GO:0009737	biological_process	5	response_to_abscisic_acid
GO:0009116	biological_process	6	nucleoside_metabolic_process
GO:0097502	biological_process	3	mannosylation
GO:0031177	molecular_function	4	phosphopantetheine_binding
GO:0008033	biological_process	9	tRNA_processing
GO:0009082	biological_process	8	branched-chain_amino_acid_biosynthetic_process
GO:0008324	molecular_function	4	cation_transmembrane_transporter_activity
GO:0035999	biological_process	8	tetrahydrofolate_interconversion
GO:0006164	biological_process	9	purine_nucleotide_biosynthetic_process
GO:0006259	biological_process	6	DNA_metabolic_process
GO:0009072	biological_process	7	aromatic_amino_acid_family_metabolic_process
GO:0004511	molecular_function	5	tyrosine_3-monooxygenase_activity
GO:0090377	biological_process	4	seed_trichome_initiation
GO:0006400	biological_process	10	tRNA_modification
GO:0016903	molecular_function	3	\"oxidoreductase_activity,_acting_on_the_aldehyde_or_oxo_group_of_donors\"
GO:0009097	biological_process	9	isoleucine_biosynthetic_process
GO:0016114	biological_process	7	terpenoid_biosynthetic_process
GO:0016888	molecular_function	7	\"endodeoxyribonuclease_activity,_producing_5-phosphomonoesters
GO:0009253	biological_process	7	peptidoglycan_catabolic_process
GO:0009739	biological_process	5	response_to_gibberellin
GO:0050136	molecular_function	5	NADH_dehydrogenase_(quinone)_activity
GO:0031419	molecular_function	4	cobalamin_binding
GO:0009089	biological_process	11	lysine_biosynthetic_process_via_diaminopimelate
GO:0009236	biological_process	6	cobalamin_biosynthetic_process
GO:0006323	biological_process	7	DNA_packaging
GO:0015238	molecular_function	3	xenobiotic_transmembrane_transporter_activity
GO:0009245	biological_process	8	lipid_A_biosynthetic_process
GO:0004601	molecular_function	4	peroxidase_activity
GO:0019344	biological_process	10	cysteine_biosynthetic_process
GO:0019829	molecular_function	7	ATPase-coupled_cation_transmembrane_transporter_activity
GO:0006415	biological_process	7	translational_termination
GO:0070180	molecular_function	6	large_ribosomal_subunit_rRNA_binding
GO:0008299	biological_process	6	isoprenoid_biosynthetic_process
GO:0043546	molecular_function	3	molybdopterin_cofactor_binding
GO:0006306	biological_process	9	DNA_methylation
GO:1901135	biological_process	3	carbohydrate_derivative_metabolic_process
GO:0043093	biological_process	4	FtsZ-dependent_cytokinesis
GO:0018142	biological_process	8	protein-DNA_covalent_cross-linking
GO:0008658	molecular_function	6	penicillin_binding
GO:0071973	biological_process	6	bacterial-type_flagellum-dependent_cell_motility
GO:0004654	molecular_function	5	polyribonucleotide_nucleotidyltransferase_activity
GO:0097367	molecular_function	2	carbohydrate_derivative_binding
GO:0009399	biological_process	4	nitrogen_fixation
GO:0009401	biological_process	6	phosphoenolpyruvate-dependent_sugar_phosphotransferase_system
GO:0051920	molecular_function	4	peroxiredoxin_activity
GO:0004739	molecular_function	5	pyruvate_dehydrogenase_(acetyl-transferring)_activity
GO:0003678	molecular_function	9	DNA_helicase_activity
GO:0048364	biological_process	4	root_development
GO:0009307	biological_process	8	DNA_restriction-modification_system
GO:0000105	biological_process	9	histidine_biosynthetic_process
GO:0008982	molecular_function	5	protein-N(PI)-phosphohistidine-sugar_phosphotransferase_activity
GO:0006807	biological_process	2	nitrogen_compound_metabolic_process
GO:0009103	biological_process	7	lipopolysaccharide_biosynthetic_process
GO:0009381	molecular_function	7	excinuclease_ABC_activity
GO:1904153	biological_process	12	negative_regulation_of_retrograde_protein_transport,_ER_to_cytosol
GO:0003917	molecular_function	4	DNA_topoisomerase_type_I_(single_strand_cut,_ATP-independent)_activity
GO:0006353	biological_process	8	DNA-templated_transcription,_termination
GO:0043039	biological_process	9	tRNA_aminoacylation
GO:0032775	biological_process	10	DNA_methylation_on_adenine
GO:0009007	molecular_function	6	site-specific_DNA-methyltransferase_(adenine-specific)_activity
GO:0016049	biological_process	2	cell_growth
GO:0006354	biological_process	8	DNA-templated_transcription,_elongation
GO:0019288	biological_process	8	isopentenyl_diphosphate_biosynthetic_process,_methylerythritol_4-phosphate_pathway
GO:0008376	molecular_function	5	acetylgalactosaminyltransferase_activity
GO:0006402	biological_process	8	mRNA_catabolic_process
GO:0044205	biological_process	12	de_novo'_UMP_biosynthetic_process
GO:0044319	biological_process	5	wound_healing,_spreading_of_cells
GO:0051537	molecular_function	4	2_iron,_2_sulfur_cluster_binding
GO:0004611	molecular_function	5	phosphoenolpyruvate_carboxykinase_activity
GO:0004489	molecular_function	5	methylenetetrahydrofolate_reductase_(NAD(P)H)_activity
GO:0009733	biological_process	5	response_to_auxin
GO:0009664	biological_process	6	plant-type_cell_wall_organization
GO:0016616	molecular_function	4	oxidoreductase_activity,_acting_on_the_CH-OH_group_of_donors,_NAD_or_NADP_as_acceptor
GO:0044237	biological_process	2	cellular_metabolic_process
GO:0004612	molecular_function	6	phosphoenolpyruvate_carboxykinase_(ATP)_activity
GO:0007017	biological_process	2	microtubule-based_process
GO:0016765	molecular_function	3	transferase_activity,_transferring_alkyl_or_aryl_(other_than_methyl)_groups
GO:0016149	molecular_function	8	translation_release_factor_activity,_codon_specific
GO:0016746	molecular_function	3	transferase_activity,_transferring_acyl_groups
GO:0071258	biological_process	5	cellular_response_to_gravity
GO:0009165	biological_process	8	nucleotide_biosynthetic_process
GO:0039526	biological_process	10	modulation_by_virus_of_host_apoptotic_process
GO:0047216	molecular_function	7	inositol_3-alpha-galactosyltransferase_activity
GO:0004040	molecular_function	5	amidase_activity
GO:0009088	biological_process	10	threonine_biosynthetic_process
GO:0050661	molecular_function	5	NADP_binding
GO:0048366	biological_process	5	leaf_development
GO:0008616	biological_process	9	queuosine_biosynthetic_process
GO:0015628	biological_process	10	protein_secretion_by_the_type_II_secretion_system
GO:0019877	biological_process	8	diaminopimelate_biosynthetic_process
GO:0090529	biological_process	5	cell_septum_assembly
GO:0097108	molecular_function	3	hedgehog_family_protein_binding
GO:0008158	molecular_function	4	hedgehog_receptor_activity
GO:0009099	biological_process	9	valine_biosynthetic_process
GO:0090729	molecular_function	1	toxin_activity
GO:0009228	biological_process	7	thiamine_biosynthetic_process
GO:0006633	biological_process	8	fatty_acid_biosynthetic_process
GO:0004832	molecular_function	5	valine-tRNA_ligase_activity
GO:0008940	molecular_function	4	nitrate_reductase_activity
GO:0008745	molecular_function	5	N-acetylmuramoyl-L-alanine_amidase_activity
GO:0098655	biological_process	6	cation_transmembrane_transport
GO:0006779	biological_process	6	porphyrin-containing_compound_biosynthetic_process
GO:0071705	biological_process	4	nitrogen_compound_transport
GO:0000917	biological_process	6	division_septum_assembly
GO:0009723	biological_process	5	response_to_ethylene
GO:0009408	biological_process	4	response_to_heat
GO:0003896	molecular_function	8	DNA_primase_activity
GO:0006438	biological_process	11	valyl-tRNA_aminoacylation
GO:0004316	molecular_function	6	3-oxoacyl-[acyl-carrier-protein]_reductase_(NADPH)_activity
GO:0009002	molecular_function	8	serine-type_D-Ala-D-Ala_carboxypeptidase_activity
GO:0005119	molecular_function	5	smoothened_binding
GO:0004315	molecular_function	6	3-oxoacyl-[acyl-carrier-protein]_synthase_activity
GO:0050242	molecular_function	5	pyruvate,_phosphate_dikinase_activity
GO:0102131	molecular_function	5	3-oxo-glutaryl-[acp]_methyl_ester_reductase_activity
GO:0102132	molecular_function	5	3-oxo-pimeloyl-[acp]_methyl_ester_reductase_activity
GO:0033925	molecular_function	5	mannosyl-glycoprotein_endo-beta-N-acetylglucosaminidase_activity
GO:0060003	biological_process	10	copper_ion_export
GO:0004088	molecular_function	5	carbamoyl-phosphate_synthase_(glutamine-hydrolyzing)_activity
GO:0004008	molecular_function	9	copper_transmembrane_transporter_activity,_phosphorylative_mechanism
GO:0003747	molecular_function	7	translation_release_factor_activity
GO:0006266	biological_process	7	DNA_ligation
GO:0032784	biological_process	10	regulation_of_DNA-templated_transcription,_elongation
GO:0004784	molecular_function	4	superoxide_dismutase_activity
GO:0000271	biological_process	5	polysaccharide_biosynthetic_process
GO:0015969	biological_process	10	guanosine_tetraphosphate_metabolic_process
GO:2001070	molecular_function	4	starch_binding
GO:0008861	molecular_function	7	formate_C-acetyltransferase_activity
GO:0009234	biological_process	6	menaquinone_biosynthetic_process
GO:0033717	molecular_function	6	gluconate_2-dehydrogenase_(acceptor)_activity
GO:0000162	biological_process	9	tryptophan_biosynthetic_process
GO:0004807	molecular_function	5	triose-phosphate_isomerase_activity
GO:0006555	biological_process	9	methionine_metabolic_process
GO:0008998	molecular_function	5	ribonucleoside-triphosphate_reductase_activity
GO:0044780	biological_process	6	bacterial-type_flagellum_assembly
GO:0009826	biological_process	4	unidimensional_cell_growth
GO:0008948	molecular_function	5	oxaloacetate_decarboxylase_activity
GO:0004360	molecular_function	6	glutamine-fructose-6-phosphate_transaminase_(isomerizing)_activity
GO:0008173	molecular_function	5	RNA_methyltransferase_activity
GO:0000270	biological_process	6	peptidoglycan_metabolic_process
GO:0016868	molecular_function	4	intramolecular_transferase_activity,_phosphotransferases
GO:0004642	molecular_function	5	phosphoribosylformylglycinamidine_synthase_activity
GO:1900383	biological_process	7	regulation_of_synaptic_plasticity_by_receptor_localization_to_synapse
GO:0006857	biological_process	7	oligopeptide_transport
GO:0017076	molecular_function	5	purine_nucleotide_binding
GO:0006270	biological_process	7	DNA_replication_initiation
GO:0004619	molecular_function	5	phosphoglycerate_mutase_activity
GO:0070084	biological_process	7	protein_initiator_methionine_removal
GO:1901137	biological_process	4	carbohydrate_derivative_biosynthetic_process
GO:0009396	biological_process	7	folic_acid-containing_compound_biosynthetic_process
GO:0042777	biological_process	13	plasma_membrane_ATP_synthesis_coupled_proton_transport
GO:0004016	molecular_function	4	adenylate_cyclase_activity
GO:0004813	molecular_function	5	alanine-tRNA_ligase_activity
GO:0099133	biological_process	6	anion_transmembrane_transport
GO:0009254	biological_process	7	peptidoglycan_turnover
GO:0003911	molecular_function	5	DNA_ligase_(NAD+)_activity
GO:0006662	biological_process	4	glycerol_ether_metabolic_process
GO:0009828	biological_process	8	plant-type_cell_wall_loosening
GO:0003855	molecular_function	5	3-dehydroquinate_dehydratase_activity
GO:0006231	biological_process	12	dTMP_biosynthetic_process
GO:0006419	biological_process	11	alanyl-tRNA_aminoacylation
GO:0030244	biological_process	9	cellulose_biosynthetic_process
GO:0015833	biological_process	6	peptide_transport
